,time,velocity,altitude,throttle,elevator,aileron,rudder,moment_aileron,power_aileron,moment_elevator,power_elevator,moment_rudder,power_rudder
217,7.233333333333317,733.8703977327053,1892.2962414216129,0.1395,-0.052935700360936894,0.00014163606836988614,0.002588464308256906,-2.833428672873171,-0.002221525651948335,1642.9800659664884,-22.184468092251194,-118.67198925027097,0.5685924315690928
218,7.266666666666651,734.2298607985701,1871.5093503410146,0.1395,-0.05399975393190116,0.00019644684840586409,0.0021909698701758425,-3.044594478271586,-0.0018785922241433192,1679.0988367069824,-20.112999208796516,-102.87646152623559,0.4603457696327768
219,7.299999999999984,734.59161899054,1850.8170309359568,0.1395,-0.05492259668824285,0.00023649316762341634,0.0018227018073425862,-3.196238556504352,-0.001440916694876234,1710.8924820543548,-17.77409544032669,-88.2030048291563,0.3656659487025994
220,7.333333333333317,734.9549562971107,1830.2200244780108,0.1395,-0.055703670916627014,0.0002669737622575317,0.0014836384346418698,-3.309839257433385,-0.0011357099226310943,1738.3174410364913,-15.284754876127007,-74.65792061114821,0.2849665270593036
221,7.36666666666665,735.3191237905924,1809.7191498964207,0.1395,-0.05634753643423392,0.0002860696663125724,0.001174340083168433,-3.377863628777199,-0.0007261384242038517,1761.4914448873965,-12.767703464581084,-62.27032005528206,0.21681822534072914
222,7.3999999999999835,735.6833910850579,1789.3153084303397,0.1395,-0.05686180742193695,0.00029620924218413074,0.000894396240893132,-3.4102669694632084,-0.0003892649044586919,1780.6298959343856,-10.308673090725215,-51.03009045851218,0.16081788251822132
223,7.433333333333317,736.0470610069069,1769.0094774989723,0.1395,-0.05725637445023613,0.00030066776003351666,0.0006429177459192849,-3.420522182098118,-0.00017168011797023743,1796.0221245317734,-7.977550378154971,-40.90742501222568,0.11580840433583461
224,7.46666666666665,736.4094672399858,1748.8027031866372,0.1395,-0.05754352123091214,0.00029773098106930886,0.00041936075134881457,-3.401377512410662,0.00011245096302329019,1808.03566983152,-5.84450894981752,-31.885875382909653,0.08024605463312745
225,7.499999999999983,736.7700060343357,1728.6960915764362,0.1395,-0.05773574513839226,0.00029075054961622487,0.00022220486492735276,-3.3666070520058344,0.0002645524438524553,1817.0478495135624,-3.931975901867364,-23.909263941962063,0.053065594834614545
226,7.533333333333316,737.1281302737689,1708.6908016066666,0.1395,-0.0578459667591066,0.0002814482085943785,4.989765006068186e-05,-3.323240659817258,0.0003480095257418855,1823.4524489301443,-2.262550687352422,-16.919533628910962,0.03281927121132633
227,7.5666666666666496,737.4833461703073,1688.7880382939043,0.1395,-0.05788754059973698,0.0002679964615694436,-9.885191814491934e-05,-3.263495081617536,0.0004941954425811509,1827.6601305935965,-0.85536734657903,-10.868635142831495,0.01819984988164384
228,7.599999999999983,737.8352272518516,1668.989038108763,0.1395,-0.057872561104385156,0.00025378309637679575,-0.00022617801020194552,-3.201361834825319,0.0005122344227091491,1830.0445364619914,0.3086000014318128,-5.673953920354852,0.008132803821465228
229,7.633333333333316,738.1834049947638,1649.2950649915504,0.1395,-0.05781241301955867,0.00024023755809546461,-0.0003340643331323084,-3.142702217095596,0.0004792218177310672,1830.9594778419378,1.2397599956810288,-1.2583613149206705,0.0015283007708111924
230,7.666666666666649,738.527563060782,1629.7074051742766,0.1395,-0.05771797657043624,0.00022436845037982083,-0.0004239811613539749,-3.0748480325519463,0.0005493046138624616,1830.7452492985249,1.9462769846086578,2.434970395161322,-0.0024647435938852926
231,7.699999999999982,738.8674394763399,1610.2273521281197,0.1395,-0.05759842953631546,0.00020949010290929803,-0.00049824672215806,-3.0115762853891535,0.0005044122764149687,1829.6900753102589,2.4623706196333033,5.497741521446856,-0.004596305263001776
232,7.733333333333316,739.2028196910787,1590.8562048939161,0.1395,-0.05746175441090576,0.00019763972929648016,-0.0005589919486256417,-2.961374790049818,0.00039505949110560785,1828.0458953653972,2.812636823548653,8.014589762390626,-0.005480630648933962
