,throttle,elevator,aileron,rudder
862,0.21725414724446251,-0.04828714592624257,0.0062895683256366675,-0.05724132485246922
863,0.21726035064199506,-0.04828696249231706,0.006293272369807829,-0.05724215007400008
864,0.21726650958913934,-0.04828650948613666,0.0062902785427261815,-0.05724159747187479
865,0.21727262146851173,-0.04828609224766537,0.006288759749806065,-0.05724107816981471
866,0.21727867320029942,-0.048285698304514235,0.0062876714876139665,-0.057240753384710026
867,0.217284658334366,-0.048285244856193205,0.006284634946244575,-0.05724028996560663
868,0.21729057902862975,-0.04828478484665283,0.006281541982807894,-0.057239785600865734
869,0.21729643586695785,-0.04828447002721741,0.006282776727451467,-0.05723984175012988
870,0.2173022171293742,-0.04828419055130768,0.006284838302566428,-0.05724012319490099
871,0.21730792077167577,-0.04828379589281136,0.0062839072628832725,-0.057239869000488296
872,0.21731354326314728,-0.04828332828091358,0.00628113815834183,-0.05723926631170901
873,0.21731907861385663,-0.04828298715523416,0.006281642546053356,-0.05723930632329247
874,0.21732451819861082,-0.04828264029545409,0.006281542787275596,-0.05723948197340378
875,0.21732986709901253,-0.048282257465553764,0.00628072932513344,-0.057239436923648614
876,0.2173351269726443,-0.0482818846110217,0.006280822734381562,-0.0572392622944625
877,0.21734029235949676,-0.04828155228476642,0.006282459584922951,-0.0572391546597419
878,0.21734535068205402,-0.04828127564711588,0.006285292441808915,-0.05723941604684422
879,0.21735029132105593,-0.0482808506453028,0.006283312285102422,-0.057239272109020765
880,0.21735512527649986,-0.04828019566817291,0.0062754311590048,-0.057238006649441425
881,0.21735985189173063,-0.048279843000258775,0.006275862302699182,-0.05723808873369063
882,0.21736446732021092,-0.04827988439115549,0.006286894000425765,-0.0572399934592269
883,0.21736896533406208,-0.04827993351106125,0.006297960058128956,-0.05724200522166228
884,0.21737334232889977,-0.048279383583758016,0.006292847379429095,-0.05724131166622451
885,0.21737760749152996,-0.04827877458125038,0.006286657143130993,-0.05724020668831889
886,0.21738175195457826,-0.048278286118613276,0.006283518307923683,-0.05723972910161495
887,0.21738577552315702,-0.04827786158190362,0.006281969946910616,-0.057239599869945014
888,0.21738968521762742,-0.0482774090542204,0.006280161415452084,-0.05723920537733364
889,0.21739347535390335,-0.04827701996513042,0.00628007190193538,-0.05723911212206937
890,0.21739714437038243,-0.048276603377451294,0.006279159318183375,-0.057238932794997796
891,0.21740069358020447,-0.04827617646528168,0.006277945436584331,-0.05723872702232078
892,0.21740412334895792,-0.04827583897287367,0.006279040516993383,-0.057238973382528355
893,0.2174074331896368,-0.048275517441914904,0.006280387474429011,-0.0572393600185488
894,0.21741062914856185,-0.04827512560089321,0.006280085335473738,-0.05723936199286335
895,0.21741371428015738,-0.048274653128222,0.006277989588899196,-0.05723889044162393
896,0.21741668832217625,-0.048274165067798566,0.006275671219120691,-0.05723829768276773
897,0.2174195476954442,-0.04827380182900439,0.0062764167061972334,-0.05723837721601724
898,0.21742229033987043,-0.04827341529220966,0.006275988313051204,-0.05723852881370637
899,0.21742492647362793,-0.048272957936572304,0.006273761304143196,-0.05723833262584191
900,0.21742746339967495,-0.04827263130805845,0.006275456276299313,-0.05723861818073995
901,0.21742990169636484,-0.04827243846667535,0.006281007369267024,-0.05723944474080606
902,0.2174322352173324,-0.04827218398600183,0.006284562253362713,-0.05724010130029996
903,0.21743446847639986,-0.04827161086312623,0.006279470932893803,-0.05723932991870929
904,0.2174366105069528,-0.04827103046993015,0.006274462093151977,-0.05723844616270292
905,0.2174386573299803,-0.04827071525980274,0.006276207757411885,-0.05723889924124975
906,0.2174406108498506,-0.04827060502410957,0.006283043731396036,-0.05724042685485145
907,0.21744247888142537,-0.04827030680581684,0.006284969449637188,-0.05724105413026599
908,0.2174442722570707,-0.048269731571314846,0.006280258543327875,-0.05724016678203794
909,0.21744598610163918,-0.048269264099642495,0.006278479066256108,-0.05723976685010414
910,0.21744761597452295,-0.048268786529299855,0.006275943021520589,-0.05723947409536577
911,0.2174491682158664,-0.04826828493432053,0.006272564029130949,-0.057239135397089254
912,0.21745065568052452,-0.04826786477011251,0.006271930065860348,-0.05723900114149134
913,0.21745207299619734,-0.04826755559014427,0.0062741919539873285,-0.05723940482241717
914,0.2174534223319729,-0.04826716028619941,0.006274106430506556,-0.057239425961988416
915,0.21745470712267162,-0.04826666244420647,0.006271316462296682,-0.05723896295221066
916,0.21745592961937815,-0.04826625300879576,0.006270863697883369,-0.057238918232670924
917,0.21745709051620749,-0.04826592478798486,0.006272436489000123,-0.05723929492341891
918,0.21745819321088972,-0.04826556943652884,0.006273270438038359,-0.05723955059488615
919,0.2174592402189735,-0.04826519603137549,0.006273647432680979,-0.05723971473630537
920,0.21746022666963155,-0.04826480965643635,0.006286755658871494,-0.05724217549888043
921,0.217461181202312,-0.04826441251081822,0.006250355448724981,-0.05723578594837792
922,0.21746191427087253,-0.04826371235610582,0.0055582886822889655,-0.05709587752626129
923,0.21746186348855373,-0.04826131553542417,0.0036883132467703085,-0.05669779395314661
924,0.21746139986777463,-0.04824741314224064,0.001507844461370165,-0.05619948395387292
925,0.2174621550500167,-0.04820762607315869,-0.000501104771538724,-0.055701921772044645
926,0.21746650109702342,-0.04812471302771895,-0.002212606613516275,-0.055240685381297776
927,0.21747680747549408,-0.0479837145754801,-0.003654345038891072,-0.05481879515897119
928,0.21749482868048814,-0.04777392646013259,-0.0049142060965027285,-0.05442355105025633
929,0.21752109360986266,-0.04748933109292718,-0.006093509634728117,-0.054036849244163215
930,0.21755408454655095,-0.047130545670687814,-0.007196315518941704,-0.05365604337845306
931,0.21759061860743328,-0.04670025732394787,-0.008283841375308946,-0.05326732075586769
932,0.21762542649108424,-0.04620422606711023,-0.009394603712790823,-0.052859398174127846
933,0.21765026327835996,-0.045651233608939606,-0.01049406454700926,-0.05243747892106365
934,0.21765420299380095,-0.04505122468729223,-0.011534563693131094,-0.05201149583618531
935,0.2176248457383299,-0.04441242049706116,-0.012566110406668869,-0.0515698511382853
936,0.21754775865400872,-0.043745914654809565,-0.01355513531762233,-0.0511159878363731
937,0.21740665524407815,-0.043061216134767474,-0.01449491313314763,-0.050651136584675696
938,0.2171834983756487,-0.04236593179385419,-0.015414740771272497,-0.050172367097262145
939,0.2168598947108667,-0.041666889038551404,-0.016353357195050773,-0.049671435102155215
940,0.21641621086891588,-0.040974909501441704,-0.017232472993504135,-0.04916258440981137
941,0.21583309464424089,-0.04029898965740153,-0.01800097169179076,-0.04865658841207923
942,0.2150920791960989,-0.03964498342962109,-0.018668657225411896,-0.04815307886576764
943,0.21417558304873024,-0.03901560218960373,-0.019306253940211966,-0.047640545892645624
944,0.21306706512024404,-0.0384115841063499,-0.02000860690632859,-0.047102099732324675
945,0.21175199927449923,-0.03784037509036959,-0.02065212793305166,-0.04655888698364562
946,0.2102174392799459,-0.037305882404487414,-0.021232684386397783,-0.046018996611038906
947,0.20845342138923867,-0.036809804071198444,-0.021773012603238488,-0.04548208735737799
948,0.2064531888238737,-0.036352784839146134,-0.02228211657557456,-0.04494495186808897
949,0.20421306167682657,-0.03593559671040758,-0.022718147756625832,-0.0444113795068004
950,0.20173179562167048,-0.035559769460381245,-0.023046514016228876,-0.04389521145112295
951,0.19901141710957587,-0.035222425780445626,-0.02340299299256128,-0.04337623883930222
952,0.19605746277713548,-0.034922258514434666,-0.023809181793842296,-0.042852232548585015
953,0.19287896362166818,-0.03465997692774268,-0.024154587295409896,-0.04234276481502255
954,0.18948806353378883,-0.03443566665646023,-0.024331653331207733,-0.04186980223121959
955,0.1858993590151688,-0.03424468262271602,-0.024491704505723813,-0.04141051238629508
956,0.18213038950546162,-0.034084776810450995,-0.02466932571286024,-0.04095555946581099
957,0.1782011233648309,-0.03395410618785646,-0.024846936733217796,-0.04050919434081097
958,0.17413394332936788,-0.03385114310151253,-0.02495891888311479,-0.040088772279395654
959,0.1699531954489562,-0.033771756484457294,-0.025060428725751788,-0.03969009384682053
960,0.165684528251747,-0.03371330746726267,-0.025187893274488563,-0.03930153910123229
961,0.1613548566945458,-0.03367635574945127,-0.025214563526764076,-0.03894270360645894
962,0.1569918880891255,-0.03365846086753056,-0.025144976309586693,-0.038614360712682226
963,0.152624118663427,-0.033654156847150445,-0.025116261053295258,-0.038298212321518796
964,0.14827989179750217,-0.033658672945212076,-0.025232247327737933,-0.03797408429932375
965,0.14398874801003286,-0.033673865444820754,-0.025317996669236644,-0.037669602977903525
966,0.13977594212889427,-0.0336999536725726,-0.025284522942338038,-0.03740352327413912
967,0.1395,-0.03373428992287064,-0.025176797415572726,-0.037167620761105344
968,0.1395,-0.03377138890031229,-0.025171974329818714,-0.03692698507447488
969,0.1395,-0.033810340974239406,-0.025183534066911248,-0.03669053898090754
970,0.1395,-0.03385199879559173,-0.025150770881146162,-0.03647486819443397
971,0.1395,-0.03389423279108066,-0.025178263282415497,-0.03626623580358557
972,0.1395,-0.033935748314613004,-0.025266961140453244,-0.036061138642816404
973,0.1395,-0.03397611104880735,-0.025312630519601156,-0.03586677621397735
974,0.1395,-0.034016261900759376,-0.02515065164806186,-0.03571298337792034
975,0.1395,-0.034053415323902436,-0.025019971744546125,-0.035562750437413373
976,0.1395,-0.034085269828044294,-0.025094253782504107,-0.035383053703895564
977,0.1395,-0.034112275300218854,-0.02529469432478909,-0.03518515166570972
978,0.1395,-0.03413758626671942,-0.025294022687571267,-0.03502397191250988
979,0.1395,-0.0341600519638096,-0.02514569593772135,-0.03489547820110171
980,0.1395,-0.034177593855982534,-0.025057447015765278,-0.03475834459626331
981,0.1395,-0.03419093613070973,-0.024986679711062092,-0.03461409654791239
982,0.1395,-0.034200208120856904,-0.02491030971123184,-0.03447015141846464
983,0.1395,-0.03420455893349815,-0.024872323411653973,-0.03432535330240326
984,0.1395,-0.03420427560601912,-0.024884421946132742,-0.03417011599821617
985,0.1395,-0.03420122447964003,-0.024830754287362186,-0.03402264216366637
986,0.1395,-0.03419539454284715,-0.024728082912845922,-0.033880491590684375
987,0.1395,-0.03418506592601533,-0.02471002124000681,-0.03372185910015031
988,0.1395,-0.03417094449941859,-0.024718827938460204,-0.03355268835610904
989,0.1395,-0.03415468372355742,-0.02469438045708336,-0.03338715594068709
990,0.1395,-0.034136877048786346,-0.024637762361893682,-0.033227411416084325
991,0.1395,-0.0341172604297447,-0.02458028093231763,-0.03306638605298354
992,0.1395,-0.034094789391473077,-0.024576380539349088,-0.03288906923157624
993,0.1395,-0.03407107213897499,-0.024455965792876178,-0.03272280479825614
994,0.1395,-0.03404612940784058,-0.024334030514611724,-0.03255513574302517
995,0.1395,-0.03401915225018953,-0.02436511665959642,-0.03236280137107449
996,0.1395,-0.03399054362593665,-0.024519422236944022,-0.03214898529586748
997,0.1395,-0.03396191840279184,-0.024582801309841425,-0.03194331543913969
998,0.1395,-0.03393437168011958,-0.024412121410589627,-0.031771086644601154
999,0.1395,-0.03390635847985642,-0.02426170014007395,-0.03159533744542837
1000,0.1395,-0.033877571883575444,-0.02420598229490101,-0.03139929313841425
1001,0.1395,-0.03384862574381241,-0.02417789045247824,-0.03119532521358591
1002,0.1395,-0.03382035829787797,-0.024058482428311153,-0.031008641288169266
1003,0.1395,-0.033791830276999675,-0.023983410797813663,-0.030814391574523568
1004,0.1395,-0.03376389398222457,-0.023889398306496935,-0.030619606489017827
1005,0.1395,-0.03373674339003233,-0.023762363015189386,-0.030427074986754864
1006,0.1395,-0.03370959307958054,-0.023675034498267793,-0.03022850128800121
1007,0.1395,-0.033681819420380746,-0.023683803011053852,-0.03001193960092142
1008,0.1395,-0.03365491222186895,-0.023656725975241755,-0.029799860353869573
1009,0.1395,-0.03362972004838873,-0.023522854469181412,-0.029606114969475114
1010,0.1395,-0.03360595437918283,-0.02331660169338635,-0.029425282063273994
1011,0.1395,-0.033582189608393175,-0.023177742970533603,-0.029232667443708654
1012,0.1395,-0.033557503954488976,-0.023172101427175074,-0.02901347012749413
1013,0.1395,-0.03353375492269252,-0.02310860738452157,-0.028801310079725407
1014,0.1395,-0.03351067711740745,-0.02305472428140219,-0.028590727813723665
1015,0.1395,-0.03348810000221972,-0.023030027592502642,-0.02837794540893152
1016,0.1395,-0.03346606775631828,-0.022991711439010673,-0.028163235406592376
1017,0.1395,-0.03344502330795835,-0.022846235804680714,-0.02796302289290371
1018,0.1395,-0.03342442097375369,-0.02271669557970352,-0.027760784089604078
1019,0.1395,-0.03340383679945025,-0.022685376707608028,-0.027542095976057522
1020,0.1395,-0.033383567430167724,-0.022687014095471872,-0.02731707696557005
1021,0.1395,-0.033364315822047096,-0.022562194098773032,-0.027112601504728467
1022,0.1395,-0.033345308437096016,-0.02243377995642186,-0.026911071314714548
1023,0.1395,-0.0333266456615185,-0.022330769442688487,-0.02670270167676562
1024,0.1395,-0.03330849499729956,-0.02223587933371523,-0.026488696726409085
1025,0.1395,-0.033290819631413636,-0.02212496037839278,-0.026276259291385475
1026,0.1395,-0.03327316781947005,-0.022018133663426507,-0.0260677612064135
1027,0.1395,-0.03325522312601219,-0.021993760535171897,-0.0258455883458546
1028,0.1395,-0.03323806401928472,-0.021900280192759414,-0.02563221716891547
1029,0.1395,-0.03322192633615906,-0.021701284187126812,-0.025433897798954577
1030,0.1395,-0.033206035794579626,-0.02150634718985387,-0.025234949567435706
1031,0.1395,-0.03318928337329569,-0.02147090392640797,-0.025010633069135174
1032,0.1395,-0.033172686597191095,-0.02144181115983076,-0.024782273771007356
1033,0.1395,-0.03315669428154123,-0.021357841235169515,-0.024564032509501968
1034,0.1395,-0.03314121462643929,-0.021235259693776383,-0.0243537310766395
1035,0.1395,-0.03312568749164531,-0.021156659932191773,-0.024133994432416095
1036,0.1395,-0.03311026098009368,-0.02106726000131047,-0.023911604112008492
1037,0.1395,-0.033095152273031704,-0.02095894717598529,-0.023692336748528837
1038,0.1395,-0.03308009566465916,-0.020904655620719016,-0.023465791054480566
1039,0.1395,-0.03306514802421104,-0.020882080646202134,-0.02323426614063094
1040,0.1395,-0.03305065983231811,-0.020775389483599856,-0.023013803331426413
1041,0.1395,-0.03303658759153788,-0.02056069250848579,-0.022813278240938078
1042,0.1395,-0.03302250295398852,-0.02041199365954482,-0.022601054719140774
1043,0.1395,-0.03300827383853526,-0.020403760058699358,-0.02236205811448891
1044,0.1395,-0.03299409023869384,-0.020483114931117746,-0.02210515984444204
1045,0.1395,-0.03298046422263057,-0.020469837605214296,-0.021863177395464877
1046,0.1395,-0.03296758645074222,-0.020244568749697385,-0.0216613380190692
1047,0.1395,-0.032954491943762744,-0.020099070789914197,-0.02144883540269096
1048,0.1395,-0.03294171466151944,-0.01994539718143792,-0.021233738894879638
1049,0.1395,-0.03292930639931996,-0.0197668411913837,-0.021019928553093994
1050,0.1395,-0.032916739564937875,-0.01965146945088329,-0.020800023314332977
1051,0.1395,-0.032904032531585053,-0.01960602670646837,-0.0205686604914827
1052,0.1395,-0.03289173445749902,-0.01951957781332423,-0.02034341700743563
1053,0.1395,-0.03287989855478169,-0.01938030896798551,-0.020126961583212904
1054,0.1395,-0.03286806607380889,-0.019283789795694443,-0.019903246281999395
1055,0.1395,-0.03285626384210938,-0.019199260008063674,-0.019675050484310255
1056,0.1395,-0.03284474612221147,-0.019098297710202206,-0.019450228769898322
1057,0.1395,-0.03283349866571332,-0.019009068063768755,-0.019226605278605213
1058,0.1395,-0.03282246682567996,-0.018939432473167823,-0.019001924428563997
1059,0.1395,-0.03281155575118113,-0.01887688996580963,-0.018773862477355418
1060,0.1395,-0.03280103233069442,-0.0187005485565757,-0.018561743815368008
1061,0.1395,-0.03279075069623578,-0.018505978043090645,-0.018354113621174253
1062,0.1395,-0.032780330156437304,-0.01845022023093222,-0.01812528214778943
1063,0.1395,-0.032769796850609205,-0.01852719656663861,-0.017875413191711837
1064,0.1395,-0.03275958374873975,-0.01856770813770853,-0.01763052409292275
1065,0.1395,-0.032750145517389584,-0.01837671461829444,-0.0174228209627856
1066,0.1395,-0.032740819088848135,-0.018192607693488214,-0.017217138305288454
1067,0.1395,-0.032731586573597364,-0.018054354368828473,-0.017002796020495235
1068,0.1395,-0.03272250873870437,-0.017936976426506875,-0.01678428570522737
1069,0.1395,-0.0327135791856803,-0.017807043994726678,-0.016571546204811556
1070,0.1395,-0.032704685311707865,-0.0177130097799061,-0.016354137561109133
1071,0.1395,-0.032696061091628315,-0.017601312123010568,-0.016139369232528174
1072,0.1395,-0.0326877093382888,-0.017468497111324168,-0.01592813047170372
1073,0.1395,-0.032679343950884586,-0.017377059932007513,-0.01571088388066359
1074,0.1395,-0.032670878016361565,-0.017323861136433187,-0.015485404573402582
1075,0.1395,-0.032662703762931254,-0.01724079163638577,-0.015266201396425672
1076,0.1395,-0.03265502106808436,-0.01710162294977833,-0.015060070318751192
1077,0.1395,-0.03264777909098217,-0.016924567846717763,-0.014864012705234696
1078,0.1395,-0.032640676272456495,-0.016772280349504943,-0.014665235316568926
1079,0.1395,-0.03263321448027046,-0.01673642965779004,-0.014443804163536937
1080,0.1395,-0.03262594784410403,-0.016633230071363154,-0.014229875277718044
1081,0.1395,-0.03261887188827684,-0.01652835910664911,-0.014018994135117339
1082,0.1395,-0.032611781992738814,-0.016508569265535632,-0.013798648439078142
1083,0.1395,-0.032604818683858824,-0.016505611291191352,-0.013576528689432946
1084,0.1395,-0.03259829844026287,-0.01636216267093309,-0.013374506847314418
1085,0.1395,-0.03259196670114201,-0.01618625971309016,-0.013180517885968353
1086,0.1395,-0.03258566433243862,-0.016080975947244107,-0.012975183434124958
1087,0.1395,-0.03257942108475466,-0.01603320618393034,-0.012760106146567037
1088,0.1395,-0.03257343105700717,-0.01592152510534059,-0.012557426300978749
1089,0.1395,-0.03256752157861229,-0.01579626393632286,-0.01236105491393883
1090,0.1395,-0.03256172330179502,-0.015688344071821465,-0.012162233261429517
1091,0.1395,-0.03255618605544352,-0.015552700037960245,-0.011966495152806997
1092,0.1395,-0.03255084667948342,-0.015399589985326137,-0.011773895024335252
1093,0.1395,-0.03254544370124779,-0.015297413704882011,-0.011577043250342854
1094,0.1395,-0.032539983145393615,-0.015259677636561515,-0.01137021067576331
1095,0.1395,-0.03253478881128366,-0.015170710446284652,-0.011172595664229701
1096,0.1395,-0.032529945312763195,-0.014999126028534421,-0.010990128834953813
1097,0.1395,-0.03252526606995691,-0.014815720655337785,-0.010811287295039773
1098,0.1395,-0.03252040191911535,-0.014748499779274104,-0.01061395180145534
1099,0.1395,-0.03251563314960067,-0.014677313226498963,-0.010416218982943624
1100,0.1395,-0.03251103219606633,-0.014590992363136466,-0.010223584262340525
1101,0.1395,-0.03250656985641849,-0.014506891675221283,-0.010034053408733888
1102,0.1395,-0.03250220717436611,-0.014429961227674055,-0.009843826773203963
1103,0.1395,-0.03249797194778643,-0.014317379958624548,-0.009657745785078987
1104,0.1395,-0.032493870591504874,-0.014186839404470885,-0.00947641814169781
1105,0.1395,-0.03248982843469928,-0.014104608747243471,-0.009289089096977624
1106,0.1395,-0.032485860825976924,-0.014054868330476523,-0.009097872696966798
1107,0.1395,-0.032482058103420586,-0.013948420979321427,-0.008916670296638904
1108,0.1395,-0.032478337543218,-0.013814923487547892,-0.008742664649811986
1109,0.1395,-0.032474706619311705,-0.013700314931988257,-0.00856637211726336
1110,0.1395,-0.03247120265091034,-0.013604139904555718,-0.008386520969311128
1111,0.1395,-0.03246782282327067,-0.013507028764594592,-0.008207339541883268
1112,0.1395,-0.032464508869268584,-0.013385745035943438,-0.00803574141579621
1113,0.1395,-0.03246115683880361,-0.013312470093414,-0.007858991105637566
1114,0.1395,-0.032457945506652604,-0.0132209561154266,-0.007685547127963724
1115,0.1395,-0.03245495718525925,-0.013071912666222575,-0.007521452969247319
1116,0.1395,-0.03245210406961345,-0.012902099719858178,-0.007361968442419822
1117,0.1395,-0.032449164007037415,-0.012809160819951223,-0.007193114539763337
1118,0.1395,-0.03244622185263552,-0.012755228032945145,-0.0070180374770551154
1119,0.1395,-0.032443422592206894,-0.012668467100515269,-0.006850080382254833
1120,0.1395,-0.03244078290765545,-0.012541219845908343,-0.006691461901302111
1121,0.1395,-0.03243821431193823,-0.012421778356529621,-0.006533091800467758
1122,0.1395,-0.032435626425248144,-0.012344952734627577,-0.006366776103128291
1123,0.1395,-0.03243313848415443,-0.01223758437311242,-0.006206160810136217
1124,0.1395,-0.03243072153947989,-0.012149541531427497,-0.006045250258627166
1125,0.1395,-0.03242836313295587,-0.012090510097856114,-0.00588232250274554
1126,0.1395,-0.032426080206448264,-0.012019941844998086,-0.005721571444101585
1127,0.1395,-0.03242389327948535,-0.011874836642779463,-0.005573580992502042
1128,0.1395,-0.032421763732181266,-0.011729401866920017,-0.005427831545438381
1129,0.1395,-0.0324196678824194,-0.011652009282515514,-0.005271722328593164
1130,0.1395,-0.032417616697030985,-0.011631664086975243,-0.005106703193689253
1131,0.1395,-0.032415655791775466,-0.011578004786071447,-0.004948274664363957
1132,0.1395,-0.03241378702955872,-0.011429496967195276,-0.004808560780532099
1133,0.1395,-0.03241193308748923,-0.01130951978983114,-0.004666624273688416
1134,0.1395,-0.0324101564655132,-0.011191719163204794,-0.00452402142368412
1135,0.1395,-0.03240845881713603,-0.0110670537719359,-0.004382710506632809
1136,0.1395,-0.032406774710639186,-0.010955568402124416,-0.004242705402216911
1137,0.1395,-0.03240508429102191,-0.010881897055682077,-0.004098400324233904
1138,0.1395,-0.0324034696279664,-0.010791661810028923,-0.003957787708742658
1139,0.1395,-0.03240194887572805,-0.010669449852108855,-0.0038236680347824544
1140,0.1395,-0.03240046112189135,-0.010559167217656932,-0.003689106104168802
1141,0.1395,-0.03239894748065788,-0.010482921884056265,-0.0035489614469539107
1142,0.1395,-0.032397478763756794,-0.010393289948763844,-0.003411768549357211
1143,0.1395,-0.03239609191868389,-0.01029323689933607,-0.00327965682257864
1144,0.1395,-0.03239478614174477,-0.01019199569301937,-0.0031514712007691677
1145,0.1395,-0.032393522942308135,-0.010104967997153968,-0.003022783936875338
1146,0.1395,-0.032392238995771455,-0.010039848000531247,-0.002888484521730598
1147,0.1395,-0.03239101486255793,-0.009884894819994801,-0.0027683592546445647
1148,0.1395,-0.0323898186559531,-0.009757811534633638,-0.0026464325118141924
1149,0.1395,-0.03238861230934376,-0.009738671571680143,-0.0025101458300188393
1150,0.1395,-0.03238741774707918,-0.009777774126581332,-0.0023661324437286553
1151,0.1395,-0.03238631244580931,-0.009703557775927081,-0.002239224104506088
1152,0.1395,-0.03238526722668558,-0.009545092399350802,-0.002128010133118702
1153,0.1395,-0.03238423814618943,-0.009415267503919942,-0.0020138693922797032
1154,0.1395,-0.03238322824306149,-0.009317170914323604,-0.0018951904685135976
1155,0.1395,-0.032382244293218704,-0.009207894912657104,-0.0017807496006413048
1156,0.1395,-0.03238126827096785,-0.00911000337459379,-0.0016668299689961278
1157,0.1395,-0.03238032174547405,-0.009014496844824853,-0.0015535037576251253
1158,0.1395,-0.032379411794259294,-0.008910907699935425,-0.0014424096067773026
1159,0.1395,-0.03237850884113887,-0.008822661902216072,-0.0013303516528178083
1160,0.1395,-0.032377590658210734,-0.008757094590952497,-0.0012152167688366173
1161,0.1395,-0.03237670634698423,-0.008679698275957309,-0.001103453245677755
1162,0.1395,-0.03237588267032203,-0.008576005265266194,-0.0009982185395339706
1163,0.1395,-0.03237510995114481,-0.008456618622210237,-0.000897697024379671
1164,0.1395,-0.03237434207243122,-0.008357212165415987,-0.0007950999919709306
1165,0.1395,-0.03237353676153011,-0.008292546065834537,-0.0006865037540837487
1166,0.1395,-0.032372751824919006,-0.00820450899988236,-0.0005824891826894433
1167,0.1395,-0.032371989614942906,-0.008128519065438792,-0.00047897373769213237
1168,0.1395,-0.03237124634948777,-0.008071864295718205,-0.0003746386353049507
1169,0.1395,-0.03237051724424318,-0.008006030486377061,-0.0002721571665601491
1170,0.1395,-0.03236979795049239,-0.00789944279049211,-0.0001768950742700744
1171,0.1395,-0.03236909170200152,-0.007797485201726607,-8.256472239683589e-05
1172,0.1395,-0.032368401170292826,-0.0077270635494972335,1.5813538684694266e-05
1173,0.1395,-0.032367725249653374,-0.007670387013376917,0.00011538103339374732
1174,0.1395,-0.03236705588627665,-0.00757820419112297,0.00020743733119644843
1175,0.1395,-0.03236637597938956,-0.007493299292432583,0.00029808981620953125
1176,0.1395,-0.032365712808989866,-0.0074125079915216005,0.0003888814644540958
1177,0.1395,-0.032365080866882084,-0.007321888664863756,0.00047845559257106754
1178,0.1395,-0.03236447124799177,-0.0072201523471875665,0.0005657194007065949
1179,0.1395,-0.032363851965375244,-0.007120136288185079,0.0006501721272259512
1180,0.1395,-0.03236320915923639,-0.007073010677909816,0.0007410180300617724
1181,0.1395,-0.03236257740033378,-0.0070173430869938476,0.0008298070771827844
1182,0.1395,-0.03236197227085331,-0.006905318499064544,0.0009084963533242634
1183,0.1395,-0.032361384241603064,-0.00676432695909024,0.0009811417930029147
1184,0.1395,-0.03236078098597756,-0.006689020401090282,0.0010627532983737277
1185,0.1395,-0.0323601697597054,-0.006643551258753022,0.0011489739639604537
1186,0.1395,-0.032359567756043296,-0.006583761127650221,0.0012315179603051682
1187,0.1395,-0.032358974823540006,-0.00651434555051215,0.0013105728858681972
1188,0.1395,-0.03235838361432499,-0.006447945365655334,0.0013894900154267703
1189,0.1395,-0.032357790033047826,-0.006371974729452807,0.0014664151382124408
1190,0.1395,-0.03235720097737915,-0.006295608190977312,0.0015418911790645435
1191,0.1395,-0.03235661793780169,-0.006229368096409842,0.0016176167033128946
1192,0.1395,-0.032356035701455704,-0.006159780876683607,0.0016917052991216183
1193,0.1395,-0.03235543587342238,-0.006074965165867313,0.0017616399127973932
1194,0.1395,-0.03235483163996442,-0.005993693205780701,0.0018307634532343448
1195,0.1395,-0.03235424480471144,-0.005924889248737835,0.0019015529941777795
1196,0.1395,-0.0323536806710332,-0.0058671979915827606,0.0019740367008686797
1197,0.1395,-0.03235312804203958,-0.005808984575689488,0.002045793830043711
1198,0.1395,-0.03235255922058058,-0.0057283345869619876,0.00211195472993521
1199,0.1395,-0.032351964330659545,-0.005653351696347453,0.0021763949127133484
1200,0.1395,-0.03235136987376958,-0.005593127208937902,0.002242371246826067
1201,0.1395,-0.032350779643154845,-0.005506565231695494,0.002303939566732555
1202,0.1395,-0.0323501918023477,-0.005400615602248823,0.0023617518862826836
1203,0.1395,-0.03234959934016954,-0.005327340671787202,0.0024228189080062698
1204,0.1395,-0.032349001761322674,-0.0052862532709920685,0.0024884863484835548
1205,0.1395,-0.03234840339433837,-0.005230501998909624,0.0025507284567296605
1206,0.1395,-0.03234780552527107,-0.005150177079838388,0.002607282145047638
1207,0.1395,-0.03234720717501696,-0.005069553644503572,0.0026625751993120694
1208,0.1395,-0.03234660356097828,-0.00501872520855225,0.0027228182317211354
1209,0.1395,-0.03234599312073602,-0.004954753577691799,0.0027804253991452264
1210,0.1395,-0.03234538489781097,-0.004895994412431659,0.0028372186089389148
1211,0.1395,-0.03234477980194304,-0.004848369322588258,0.0028941829565049993
1212,0.1395,-0.032344169482878,-0.004796331000330678,0.0029500054222581784
1213,0.1395,-0.03234354481436187,-0.0047189200236622784,0.003001185133986187
1214,0.1395,-0.03234291821544028,-0.004644166747567955,0.0030515957873442435
1215,0.1395,-0.032342297858150675,-0.004591318316052192,0.003104737965008924
1216,0.1395,-0.032341680167957416,-0.004550983879997452,0.0031591580069676773
1217,0.1395,-0.03234105059400912,-0.0044879216773285845,0.0032088694169388056
1218,0.1395,-0.032340411065189124,-0.0044203685622305556,0.0032562167005141312
1219,0.1395,-0.0323397706878337,-0.00435789311980361,0.0033036902224164977
1220,0.1395,-0.032339130601302564,-0.004292881463296154,0.0033505961855740344
1221,0.1395,-0.03233848845417865,-0.0042246299446365735,0.003396353582947169
1222,0.1395,-0.03233783988364975,-0.004162388583753079,0.0034412684129483543
